"option:choice" "cute:adorable" "abode:house" "bathroom:restroom" "option:choice" "abode:house"
"kid:child" "sofa:chair" "room:chamber" "teach:instruct" "room:chamber" "kid:child"
"flammable:inflammable" "house:abode" "run:sprint" "old:mature" "run:sprint" "flammable:inflammable"
"candy:sweets" "option:choice" "urban:city" "boat:ship" "option:choice" "urban:city"
"ugly:hideous" "dream:fantasize" "bathroom:lavatory" "glass:cup" "ugly:hideous" "glass:cup"
"sweets:candy" "run:sprint" "beautiful:pretty" "boat:ship" "beautiful:pretty" "sweets:candy"
"tedious:monotonous" "large:big" "bathroom:restroom" "kid:child" "large:big" "kid:child"
"make:manufacture" "careful:cautious" "urban:city" "old:mature" "urban:city" "careful:cautious"
"teach:instruct" "raise:elevate" "bathroom:lavatory" "seat:chair" "raise:elevate" "seat:chair"
"house:dwelling" "couch:sofa" "dress:frock" "restroom:bathroom" "house:dwelling" "dress:frock"
"candy:sweets" "dream:fantasize" "big:large" "spin:twirl" "candy:sweets" "dream:fantasize"
"stick:attach" "clean:tidy" "music:tunes" "cellphone:mobile" "stick:attach" "clean:tidy"
"sleep:doze" "ugly:hideous" "house:abode" "cute:adorable" "ugly:hideous" "sleep:doze"
"spectacles:glasses" "room:chamber" "flammable:inflammable" "organization:club" "room:chamber" "spectacles:glasses"
"option:choice" "pants:trousers" "pretty:beautiful" "house:home" "house:home" "option:choice"
"sofa:chair" "abode:house" "glass:cup" "raise:elevate" "raise:elevate" "glass:cup"
