"option:choice" "cute:adorable" "abode:house" "bathroom:restroom" "option:choice" "abode:house"
"sleep:doze" "music:tunes" "ugly:hideous" "room:chamber" "room:chamber" "music:tunes"
"careful:cautious" "option:choice" "beautiful:pretty" "house:abode" "careful:cautious" "option:choice"
"cute:adorable" "urban:city" "restroom:bathroom" "raise:elevate" "urban:city" "raise:elevate"
"flammable:inflammable" "make:manufacture" "seat:chair" "large:big" "seat:chair" "large:big"
"big:large" "dress:frock" "spectacles:glasses" "sweets:candy" "sweets:candy" "big:large"
"pretty:beautiful" "spin:twirl" "house:dwelling" "pants:trousers" "house:dwelling" "pants:trousers"
"glass:cup" "dream:fantasize" "organization:club" "boat:ship" "boat:ship" "glass:cup"
"tedious:monotonous" "big:large" "cellphone:mobile" "abode:house" "big:large" "tedious:monotonous"
"cute:adorable" "seat:chair" "music:tunes" "dream:fantasize" "music:tunes" "seat:chair"
"urban:city" "large:big" "pants:trousers" "house:home" "house:home" "pants:trousers"
"house:dwelling" "ugly:hideous" "spectacles:glasses" "raise:elevate" "house:dwelling" "spectacles:glasses"
"house:abode" "boat:ship" "make:manufacture" "teach:instruct" "boat:ship" "teach:instruct"
"couch:sofa" "option:choice" "old:mature" "beautiful:pretty" "option:choice" "couch:sofa"
"pretty:beautiful" "flammable:inflammable" "kid:child" "candy:sweets" "kid:child" "pretty:beautiful"
"run:sprint" "room:chamber" "spin:twirl" "tedious:monotonous" "room:chamber" "tedious:monotonous"
"organization:club" "bathroom:restroom" "sofa:chair" "sweets:candy" "sweets:candy" "organization:club"
"clean:tidy" "careful:cautious" "dress:frock" "glass:cup" "careful:cautious" "glass:cup"
"bathroom:lavatory" "restroom:bathroom" "sleep:doze" "stick:attach" "stick:attach" "bathroom:lavatory"
"glass:cup" "house:abode" "boat:ship" "dream:fantasize" "boat:ship" "glass:cup"
"teach:instruct" "couch:sofa" "sleep:doze" "flammable:inflammable" "flammable:inflammable" "teach:instruct"
"house:dwelling" "pretty:beautiful" "organization:club" "option:choice" "house:dwelling" "option:choice"
"ugly:hideous" "sweets:candy" "spectacles:glasses" "bathroom:restroom" "sweets:candy" "spectacles:glasses"
"urban:city" "candy:sweets" "make:manufacture" "tedious:monotonous" "urban:city" "tedious:monotonous"
"beautiful:pretty" "large:big" "cellphone:mobile" "raise:elevate" "large:big" "raise:elevate"
"bathroom:lavatory" "room:chamber" "clean:tidy" "cute:adorable" "room:chamber" "bathroom:lavatory"
"music:tunes" "big:large" "house:home" "run:sprint" "music:tunes" "house:home"
"old:mature" "spin:twirl" "stick:attach" "dress:frock" "dress:frock" "stick:attach"
"abode:house" "kid:child" "sofa:chair" "pants:trousers" "pants:trousers" "kid:child"
"restroom:bathroom" "careful:cautious" "seat:chair" "beautiful:pretty" "careful:cautious" "seat:chair"
"kid:child" "dream:fantasize" "stick:attach" "spectacles:glasses" "kid:child" "spectacles:glasses"
"sweets:candy" "house:abode" "tedious:monotonous" "old:mature" "sweets:candy" "tedious:monotonous"
"boat:ship" "cellphone:mobile" "flammable:inflammable" "seat:chair" "seat:chair" "boat:ship"
"make:manufacture" "large:big" "candy:sweets" "clean:tidy" "large:big" "candy:sweets"
"bathroom:lavatory" "big:large" "glass:cup" "careful:cautious" "careful:cautious" "big:large"
"pants:trousers" "spin:twirl" "sleep:doze" "music:tunes" "music:tunes" "pants:trousers"
"room:chamber" "house:dwelling" "urban:city" "house:home" "room:chamber" "house:dwelling"
"teach:instruct" "dress:frock" "restroom:bathroom" "abode:house" "dress:frock" "teach:instruct"
"pretty:beautiful" "sofa:chair" "organization:club" "cute:adorable" "pretty:beautiful" "organization:club"
"raise:elevate" "ugly:hideous" "option:choice" "couch:sofa" "option:choice" "ugly:hideous"
"run:sprint" "bathroom:restroom" "spectacles:glasses" "tedious:monotonous" "spectacles:glasses" "tedious:monotonous"
"sleep:doze" "ugly:hideous" "couch:sofa" "boat:ship" "boat:ship" "ugly:hideous"
"sofa:chair" "house:dwelling" "run:sprint" "house:home" "house:dwelling" "house:home"
"spin:twirl" "old:mature" "make:manufacture" "pretty:beautiful" "pretty:beautiful" "make:manufacture"
"cute:adorable" "sweets:candy" "large:big" "clean:tidy" "sweets:candy" "large:big"
"music:tunes" "pants:trousers" "bathroom:lavatory" "room:chamber" "room:chamber" "music:tunes"
"beautiful:pretty" "candy:sweets" "stick:attach" "teach:instruct" "stick:attach" "teach:instruct"
"glass:cup" "cellphone:mobile" "house:abode" "careful:cautious" "careful:cautious" "glass:cup"
"bathroom:restroom" "kid:child" "raise:elevate" "option:choice" "option:choice" "kid:child"
"big:large" "urban:city" "seat:chair" "restroom:bathroom" "urban:city" "seat:chair"
"dress:frock" "organization:club" "dream:fantasize" "abode:house" "dress:frock" "organization:club"
"flammable:inflammable" "stick:attach" "sofa:chair" "house:dwelling" "house:dwelling" "flammable:inflammable"
"large:big" "sleep:doze" "cellphone:mobile" "organization:club" "large:big" "organization:club"
"teach:instruct" "bathroom:restroom" "pretty:beautiful" "dream:fantasize" "pretty:beautiful" "teach:instruct"
"big:large" "flammable:inflammable" "careful:cautious" "old:mature" "careful:cautious" "big:large"
"clean:tidy" "raise:elevate" "run:sprint" "ugly:hideous" "ugly:hideous" "raise:elevate"
"pants:trousers" "house:abode" "restroom:bathroom" "dress:frock" "pants:trousers" "dress:frock"
"spectacles:glasses" "couch:sofa" "spin:twirl" "glass:cup" "glass:cup" "spectacles:glasses"
"cute:adorable" "sweets:candy" "house:home" "abode:house" "sweets:candy" "house:home"
"kid:child" "option:choice" "beautiful:pretty" "room:chamber" "room:chamber" "option:choice"
"music:tunes" "bathroom:lavatory" "urban:city" "make:manufacture" "music:tunes" "urban:city"
"candy:sweets" "boat:ship" "seat:chair" "tedious:monotonous" "seat:chair" "boat:ship"
"sleep:doze" "house:home" "bathroom:restroom" "make:manufacture" "house:home" "sleep:doze"
"careful:cautious" "abode:house" "sweets:candy" "beautiful:pretty" "careful:cautious" "sweets:candy"
"glass:cup" "spin:twirl" "tedious:monotonous" "large:big" "large:big" "glass:cup"
"pants:trousers" "spectacles:glasses" "seat:chair" "clean:tidy" "pants:trousers" "seat:chair"
"dress:frock" "organization:club" "music:tunes" "cute:adorable" "music:tunes" "dress:frock"
"house:dwelling" "big:large" "pretty:beautiful" "raise:elevate" "house:dwelling" "big:large"
"couch:sofa" "stick:attach" "cellphone:mobile" "restroom:bathroom" "stick:attach" "couch:sofa"
"kid:child" "sofa:chair" "room:chamber" "teach:instruct" "room:chamber" "kid:child"
"flammable:inflammable" "house:abode" "run:sprint" "old:mature" "flammable:inflammable" "run:sprint"
"candy:sweets" "option:choice" "urban:city" "boat:ship" "option:choice" "urban:city"
"ugly:hideous" "dream:fantasize" "bathroom:lavatory" "glass:cup" "glass:cup" "ugly:hideous"
"sweets:candy" "run:sprint" "beautiful:pretty" "boat:ship" "sweets:candy" "boat:ship"
"tedious:monotonous" "large:big" "bathroom:restroom" "kid:child" "large:big" "kid:child"
"make:manufacture" "careful:cautious" "urban:city" "old:mature" "careful:cautious" "urban:city"
"teach:instruct" "raise:elevate" "bathroom:lavatory" "seat:chair" "seat:chair" "raise:elevate"
"house:dwelling" "couch:sofa" "dress:frock" "restroom:bathroom" "house:dwelling" "dress:frock"
"candy:sweets" "dream:fantasize" "big:large" "spin:twirl" "big:large" "candy:sweets"
"stick:attach" "clean:tidy" "music:tunes" "cellphone:mobile" "music:tunes" "stick:attach"
"sleep:doze" "ugly:hideous" "house:abode" "cute:adorable" "ugly:hideous" "sleep:doze"
"spectacles:glasses" "room:chamber" "flammable:inflammable" "organization:club" "room:chamber" "spectacles:glasses"
"option:choice" "pants:trousers" "pretty:beautiful" "house:home" "house:home" "pants:trousers"
"sofa:chair" "abode:house" "glass:cup" "raise:elevate" "glass:cup" "sofa:chair"
