"option:choice" "cute:adorable" "abode:house" "bathroom:restroom" "option:choice" "abode:house"
"beautiful:pretty" "large:big" "cellphone:mobile" "raise:elevate" "large:big" "beautiful:pretty"
"bathroom:lavatory" "room:chamber" "clean:tidy" "cute:adorable" "room:chamber" "bathroom:lavatory"
"music:tunes" "big:large" "house:home" "run:sprint" "music:tunes" "house:home"
"old:mature" "spin:twirl" "stick:attach" "dress:frock" "dress:frock" "stick:attach"
"abode:house" "kid:child" "sofa:chair" "pants:trousers" "kid:child" "sofa:chair"
"restroom:bathroom" "careful:cautious" "seat:chair" "beautiful:pretty" "seat:chair" "beautiful:pretty"
"kid:child" "dream:fantasize" "stick:attach" "spectacles:glasses" "kid:child" "stick:attach"
"sweets:candy" "house:abode" "tedious:monotonous" "old:mature" "sweets:candy" "tedious:monotonous"
"boat:ship" "cellphone:mobile" "flammable:inflammable" "seat:chair" "seat:chair" "boat:ship"
"make:manufacture" "large:big" "candy:sweets" "clean:tidy" "candy:sweets" "large:big"
"bathroom:lavatory" "big:large" "glass:cup" "careful:cautious" "big:large" "glass:cup"
"pants:trousers" "spin:twirl" "sleep:doze" "music:tunes" "music:tunes" "sleep:doze"
"room:chamber" "house:dwelling" "urban:city" "house:home" "room:chamber" "house:dwelling"
"teach:instruct" "dress:frock" "restroom:bathroom" "abode:house" "teach:instruct" "dress:frock"
"pretty:beautiful" "sofa:chair" "organization:club" "cute:adorable" "pretty:beautiful" "organization:club"
"raise:elevate" "ugly:hideous" "option:choice" "couch:sofa" "option:choice" "couch:sofa"
"run:sprint" "bathroom:restroom" "spectacles:glasses" "tedious:monotonous" "tedious:monotonous" "run:sprint"
"sleep:doze" "ugly:hideous" "couch:sofa" "boat:ship" "boat:ship" "sleep:doze"
"sofa:chair" "house:dwelling" "run:sprint" "house:home" "house:dwelling" "house:home"
"spin:twirl" "old:mature" "make:manufacture" "pretty:beautiful" "pretty:beautiful" "make:manufacture"
"cute:adorable" "sweets:candy" "large:big" "clean:tidy" "sweets:candy" "large:big"
"music:tunes" "pants:trousers" "bathroom:lavatory" "room:chamber" "room:chamber" "music:tunes"
"beautiful:pretty" "candy:sweets" "stick:attach" "teach:instruct" "candy:sweets" "teach:instruct"
"glass:cup" "cellphone:mobile" "house:abode" "careful:cautious" "glass:cup" "careful:cautious"
"bathroom:restroom" "kid:child" "raise:elevate" "option:choice" "option:choice" "kid:child"
"big:large" "urban:city" "seat:chair" "restroom:bathroom" "urban:city" "seat:chair"
"dress:frock" "organization:club" "dream:fantasize" "abode:house" "dress:frock" "organization:club"
"flammable:inflammable" "stick:attach" "sofa:chair" "house:dwelling" "house:dwelling" "sofa:chair"
"large:big" "sleep:doze" "cellphone:mobile" "organization:club" "large:big" "organization:club"
"teach:instruct" "bathroom:restroom" "pretty:beautiful" "dream:fantasize" "pretty:beautiful" "teach:instruct"
"big:large" "flammable:inflammable" "careful:cautious" "old:mature" "big:large" "flammable:inflammable"
"clean:tidy" "raise:elevate" "run:sprint" "ugly:hideous" "run:sprint" "clean:tidy"
"pants:trousers" "house:abode" "restroom:bathroom" "dress:frock" "dress:frock" "pants:trousers"
"spectacles:glasses" "couch:sofa" "spin:twirl" "glass:cup" "glass:cup" "couch:sofa"
"cute:adorable" "sweets:candy" "house:home" "abode:house" "house:home" "sweets:candy"
"kid:child" "option:choice" "beautiful:pretty" "room:chamber" "room:chamber" "option:choice"
"music:tunes" "bathroom:lavatory" "urban:city" "make:manufacture" "music:tunes" "urban:city"
"candy:sweets" "boat:ship" "seat:chair" "tedious:monotonous" "candy:sweets" "seat:chair"
"sleep:doze" "house:home" "bathroom:restroom" "make:manufacture" "house:home" "sleep:doze"
"careful:cautious" "abode:house" "sweets:candy" "beautiful:pretty" "sweets:candy" "beautiful:pretty"
"glass:cup" "spin:twirl" "tedious:monotonous" "large:big" "large:big" "tedious:monotonous"
"pants:trousers" "spectacles:glasses" "seat:chair" "clean:tidy" "seat:chair" "pants:trousers"
"dress:frock" "organization:club" "music:tunes" "cute:adorable" "music:tunes" "dress:frock"
"house:dwelling" "big:large" "pretty:beautiful" "raise:elevate" "house:dwelling" "pretty:beautiful"
"couch:sofa" "stick:attach" "cellphone:mobile" "restroom:bathroom" "stick:attach" "couch:sofa"
"kid:child" "sofa:chair" "room:chamber" "teach:instruct" "room:chamber" "teach:instruct"
"flammable:inflammable" "house:abode" "run:sprint" "old:mature" "run:sprint" "flammable:inflammable"
"candy:sweets" "option:choice" "urban:city" "boat:ship" "candy:sweets" "option:choice"
"ugly:hideous" "dream:fantasize" "bathroom:lavatory" "glass:cup" "glass:cup" "bathroom:lavatory"
"sweets:candy" "run:sprint" "beautiful:pretty" "boat:ship" "sweets:candy" "boat:ship"
"tedious:monotonous" "large:big" "bathroom:restroom" "kid:child" "large:big" "tedious:monotonous"
"make:manufacture" "careful:cautious" "urban:city" "old:mature" "urban:city" "careful:cautious"
"teach:instruct" "raise:elevate" "bathroom:lavatory" "seat:chair" "teach:instruct" "seat:chair"
"house:dwelling" "couch:sofa" "dress:frock" "restroom:bathroom" "house:dwelling" "dress:frock"
"candy:sweets" "dream:fantasize" "big:large" "spin:twirl" "candy:sweets" "big:large"
"stick:attach" "clean:tidy" "music:tunes" "cellphone:mobile" "music:tunes" "stick:attach"
"sleep:doze" "ugly:hideous" "house:abode" "cute:adorable" "sleep:doze" "house:abode"
"spectacles:glasses" "room:chamber" "flammable:inflammable" "organization:club" "room:chamber" "organization:club"
"option:choice" "pants:trousers" "pretty:beautiful" "house:home" "pretty:beautiful" "house:home"
"sofa:chair" "abode:house" "glass:cup" "raise:elevate" "glass:cup" "sofa:chair"
