"foot:inch" "air:puff" "page:paragraph" "pie:slices" "page:paragraph" "foot:inch"
"pie:slices" "feet:inches" "dollar:coins" "quarter:pennies" "dollar:coins" "feet:inches"
"soup:spoonful" "book:pages" "cake:slice" "scene:movie" "scene:movie" "cake:slice"
"gallon:ounce" "droplets:blood" "country:city" "foot:inch" "gallon:ounce" "country:city"
"pizza:slice" "instant:nanosecond" "book:chapters" "cell:body" "book:chapters" "instant:nanosecond"
"week:day" "book:page" "quilt:squares" "forest:tree" "book:page" "forest:tree"
"chapter:page" "train:car" "hour:seconds" "book:chapter" "book:chapter" "chapter:page"
"thread:snip" "gallon:quart" "song:notes" "day:week" "day:week" "song:notes"
"cloth:fibers" "page:paragraph" "chain:link" "body:cell" "body:cell" "chain:link"
"hive:bee" "blood:droplets" "earthworm:segment" "state:county" "state:county" "blood:droplets"
"seconds:hour" "school:student" "pound:ounce" "symphony:movements" "pound:ounce" "school:student"
"poem:verses" "movie:scene" "air:puff" "pie:slices" "movie:scene" "air:puff"
"blood:droplets" "chain:link" "soup:spoonful" "book:chapter" "book:chapter" "chain:link"
"feet:inches" "book:pages" "earthworm:segment" "song:notes" "feet:inches" "song:notes"
"cell:body" "symphony:movements" "forest:tree" "quilt:squares" "forest:tree" "cell:body"
"state:county" "poem:verses" "school:student" "droplets:blood" "school:student" "state:county"
"body:cell" "week:day" "gallon:quart" "seconds:hour" "body:cell" "week:day"
"train:car" "book:chapters" "chapter:page" "page:paragraph" "book:chapters" "chapter:page"
"pound:ounce" "day:week" "book:page" "hour:seconds" "pound:ounce" "book:page"
"pie:slices" "movie:scene" "gallon:ounce" "foot:inch" "movie:scene" "gallon:ounce"
"air:puff" "country:city" "cloth:fibers" "cake:slice" "country:city" "cake:slice"
"thread:snip" "dollar:coins" "quarter:pennies" "instant:nanosecond" "dollar:coins" "instant:nanosecond"
"hive:bee" "pizza:slice" "scene:movie" "feet:inches" "feet:inches" "scene:movie"
"song:notes" "country:city" "earthworm:segment" "instant:nanosecond" "instant:nanosecond" "country:city"
"air:puff" "school:student" "scene:movie" "thread:snip" "school:student" "scene:movie"
"train:car" "quarter:pennies" "symphony:movements" "week:day" "week:day" "train:car"
"gallon:ounce" "seconds:hour" "movie:scene" "hive:bee" "movie:scene" "gallon:ounce"
"blood:droplets" "body:cell" "book:pages" "droplets:blood" "body:cell" "blood:droplets"
"soup:spoonful" "cell:body" "day:week" "quilt:squares" "day:week" "cell:body"
"gallon:quart" "book:chapter" "book:page" "state:county" "book:page" "book:chapter"
"forest:tree" "chapter:page" "page:paragraph" "cloth:fibers" "chapter:page" "page:paragraph"
"pie:slices" "poem:verses" "book:chapters" "hour:seconds" "book:chapters" "hour:seconds"
"dollar:coins" "chain:link" "pizza:slice" "pound:ounce" "pound:ounce" "dollar:coins"
"foot:inch" "cake:slice" "pound:ounce" "day:week" "pound:ounce" "day:week"
